tgt_close_t-12,tgt_close_t-11,tgt_close_t-10,tgt_close_t-9,tgt_close_t-8,tgt_close_t-7,tgt_close_t-6,tgt_close_t-5,tgt_close_t-4,tgt_close_t-3,tgt_close_t-2,tgt_close_t-1,wind_actual_exc-15m,solar_actual_exc-15m,load_actual_exc-15m,neigh1_close_t-12,neigh1_close_t-11,neigh1_close_t-10,neigh1_close_t-9,neigh1_close_t-8,neigh1_close_t-7,neigh1_close_t-6,neigh1_close_t-5,neigh1_close_t-4,neigh1_close_t-3,neigh1_close_t-2,neigh1_close_t-1,neigh2_close_t-12,neigh2_close_t-11,neigh2_close_t-10,neigh2_close_t-9,neigh2_close_t-8,neigh2_close_t-7,neigh2_close_t-6,neigh2_close_t-5,neigh2_close_t-4,neigh2_close_t-3,neigh2_close_t-2,neigh2_close_t-1,neigh3_close_t-12,neigh3_close_t-11,neigh3_close_t-10,neigh3_close_t-9,neigh3_close_t-8,neigh3_close_t-7,neigh3_close_t-6,neigh3_close_t-5,neigh3_close_t-4,neigh3_close_t-3,neigh3_close_t-2,neigh3_close_t-1,wind_forecast_t-0m,wind_forecast_t-15m,wind_forecast_t-30m,wind_forecast_t-45m,wind_forecast_t-60m,wind_forecast_t-1d-0m,wind_forecast_t-1d-15m,wind_forecast_t-1d-30m,wind_forecast_t-1d-45m,wind_forecast_t-1d-60m,solar_forecast_t-0m,solar_forecast_t-15m,solar_forecast_t-30m,solar_forecast_t-45m,solar_forecast_t-60m,solar_forecast_t-1d-0m,solar_forecast_t-1d-15m,solar_forecast_t-1d-30m,solar_forecast_t-1d-45m,solar_forecast_t-1d-60m,load_forecast_t-0m,load_forecast_t-15m,load_forecast_t-30m,load_forecast_t-45m,load_forecast_t-60m,load_forecast_t-1d-0m,load_forecast_t-1d-15m,load_forecast_t-1d-30m,load_forecast_t-1d-45m,load_forecast_t-1d-60m,wind_actual_t-1d-0m,wind_actual_t-1d-15m,wind_actual_t-1d-30m,wind_actual_t-1d-45m,wind_actual_t-1d-60m,solar_actual_t-1d-0m,solar_actual_t-1d-15m,solar_actual_t-1d-30m,solar_actual_t-1d-45m,solar_actual_t-1d-60m,load_actual_t-1d-0m,load_actual_t-1d-15m,load_actual_t-1d-30m,load_actual_t-1d-45m,load_actual_t-1d-60m,day_ahead_price,delivery_time,execution_hour,target_close
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44207.0,44355.0,44408.0,44457.0,44513.0,35585.0,35150.0,34646.0,34145.0,33407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35103.0,34909.0,34616.0,34978.0,35160.0,36124.0,36052.0,35967.0,36065.0,36727.0,33451.0,33850.0,33536.0,33836.0,32087.0,3.0,3.0,3.0,3.0,3.0,37871.0,37609.0,37643.0,37663.0,37546.0,-24.9,2023-12-25 05:30:00,2023-12-25 05:00:00,
-3.33,-3.33,-2.07,-2.07,-2.03,-2.03,-2.03,-2.2,0.46,3.89,0.59,0.59,,,,-2.41,-2.41,-11.4,-11.4,-10.41,-10.72,-10.62,-10.62,-16.86,-12.68,-13.08,-15.53,-7.5,-7.5,-11.6,-13.52,-13.62,-13.62,-11.5,-13.82,-15.0,-13.58,-13.3,-13.25,-2.89,-2.89,-1.1,-1.1,-1.1,-1.1,-1.75,-1.75,-0.88,-4.45,-4.4,-3.89,44116.0,44297.0,44355.0,44408.0,44457.0,35980.0,35585.0,35150.0,34646.0,34145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35337.0,34891.0,34909.0,34616.0,34978.0,36352.0,36124.0,36052.0,35967.0,36065.0,33377.0,33451.0,33850.0,33536.0,33836.0,3.0,3.0,3.0,3.0,3.0,37817.0,37871.0,37609.0,37643.0,37663.0,-19.22,2023-12-25 05:45:00,2023-12-24 23:00:00,
-2.03,-2.03,-2.03,-2.2,0.46,3.89,0.59,0.59,,,,,,,,-10.41,-10.72,-10.62,-10.62,-16.86,-12.68,-13.08,-15.53,,,,,-13.62,-13.62,-11.5,-13.82,-15.0,-13.58,-13.3,-13.25,,,,,-1.1,-1.1,-1.75,-1.75,-0.88,-4.45,-4.4,-3.89,,,,,44116.0,44297.0,44355.0,44408.0,44457.0,35980.0,35585.0,35150.0,34646.0,34145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35337.0,34891.0,34909.0,34616.0,34978.0,36352.0,36124.0,36052.0,35967.0,36065.0,33377.0,33451.0,33850.0,33536.0,33836.0,3.0,3.0,3.0,3.0,3.0,37817.0,37871.0,37609.0,37643.0,37663.0,-19.22,2023-12-25 05:45:00,2023-12-25 00:00:00,
0.46,3.89,0.59,0.59,,,,,,,,,,,,-16.86,-12.68,-13.08,-15.53,,,,,,,,,-15.0,-13.58,-13.3,-13.25,,,,,,,,,-0.88,-4.45,-4.4,-3.89,,,,,,,,,44116.0,44297.0,44355.0,44408.0,44457.0,35980.0,35585.0,35150.0,34646.0,34145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35337.0,34891.0,34909.0,34616.0,34978.0,36352.0,36124.0,36052.0,35967.0,36065.0,33377.0,33451.0,33850.0,33536.0,33836.0,3.0,3.0,3.0,3.0,3.0,37817.0,37871.0,37609.0,37643.0,37663.0,-19.22,2023-12-25 05:45:00,2023-12-25 01:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44116.0,44297.0,44355.0,44408.0,44457.0,35980.0,35585.0,35150.0,34646.0,34145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35337.0,34891.0,34909.0,34616.0,34978.0,36352.0,36124.0,36052.0,35967.0,36065.0,33377.0,33451.0,33850.0,33536.0,33836.0,3.0,3.0,3.0,3.0,3.0,37817.0,37871.0,37609.0,37643.0,37663.0,-19.22,2023-12-25 05:45:00,2023-12-25 02:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44116.0,44297.0,44355.0,44408.0,44457.0,35980.0,35585.0,35150.0,34646.0,34145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35337.0,34891.0,34909.0,34616.0,34978.0,36352.0,36124.0,36052.0,35967.0,36065.0,33377.0,33451.0,33850.0,33536.0,33836.0,3.0,3.0,3.0,3.0,3.0,37817.0,37871.0,37609.0,37643.0,37663.0,-19.22,2023-12-25 05:45:00,2023-12-25 03:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44116.0,44297.0,44355.0,44408.0,44457.0,35980.0,35585.0,35150.0,34646.0,34145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35337.0,34891.0,34909.0,34616.0,34978.0,36352.0,36124.0,36052.0,35967.0,36065.0,33377.0,33451.0,33850.0,33536.0,33836.0,3.0,3.0,3.0,3.0,3.0,37817.0,37871.0,37609.0,37643.0,37663.0,-19.22,2023-12-25 05:45:00,2023-12-25 04:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44116.0,44297.0,44355.0,44408.0,44457.0,35980.0,35585.0,35150.0,34646.0,34145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35337.0,34891.0,34909.0,34616.0,34978.0,36352.0,36124.0,36052.0,35967.0,36065.0,33377.0,33451.0,33850.0,33536.0,33836.0,3.0,3.0,3.0,3.0,3.0,37817.0,37871.0,37609.0,37643.0,37663.0,-19.22,2023-12-25 05:45:00,2023-12-25 05:00:00,
-15.65,-15.9,-17.2,-18.25,-17.1,-17.1,-17.98,-17.1,-16.6,-17.41,-19.66,-18.7,,,,-2.5,-2.5,-4.9,-4.9,-4.1,-4.1,-4.1,-8.66,-7.4,-4.3,-7.91,-8.08,-0.25,-0.25,-2.61,-2.61,-1.81,-1.81,-1.81,-1.73,,-0.03,-0.03,-0.03,3.92,3.92,-1.85,-1.85,-1.85,0.3,0.3,3.04,0.0,0.85,0.3,0.3,44014.0,44116.0,44297.0,44355.0,44408.0,36376.0,35980.0,35585.0,35150.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,34891.0,34909.0,34616.0,36644.0,36352.0,36124.0,36052.0,35967.0,33787.0,33377.0,33451.0,33850.0,33536.0,3.0,3.0,3.0,3.0,3.0,37805.0,37817.0,37871.0,37609.0,37643.0,-35.4,2023-12-25 06:00:00,2023-12-24 23:00:00,
-17.1,-17.1,-17.98,-17.1,-16.6,-17.41,-19.66,-18.7,,,,,,,,-4.1,-4.1,-4.1,-8.66,-7.4,-4.3,-7.91,-8.08,,,,,-1.81,-1.81,-1.81,-1.73,,-0.03,-0.03,-0.03,,,,,-1.85,0.3,0.3,3.04,0.0,0.85,0.3,0.3,,,,,44014.0,44116.0,44297.0,44355.0,44408.0,36376.0,35980.0,35585.0,35150.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,34891.0,34909.0,34616.0,36644.0,36352.0,36124.0,36052.0,35967.0,33787.0,33377.0,33451.0,33850.0,33536.0,3.0,3.0,3.0,3.0,3.0,37805.0,37817.0,37871.0,37609.0,37643.0,-35.4,2023-12-25 06:00:00,2023-12-25 00:00:00,
-16.6,-17.41,-19.66,-18.7,,,,,,,,,,,,-7.4,-4.3,-7.91,-8.08,,,,,,,,,,-0.03,-0.03,-0.03,,,,,,,,,0.0,0.85,0.3,0.3,,,,,,,,,44014.0,44116.0,44297.0,44355.0,44408.0,36376.0,35980.0,35585.0,35150.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,34891.0,34909.0,34616.0,36644.0,36352.0,36124.0,36052.0,35967.0,33787.0,33377.0,33451.0,33850.0,33536.0,3.0,3.0,3.0,3.0,3.0,37805.0,37817.0,37871.0,37609.0,37643.0,-35.4,2023-12-25 06:00:00,2023-12-25 01:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44014.0,44116.0,44297.0,44355.0,44408.0,36376.0,35980.0,35585.0,35150.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,34891.0,34909.0,34616.0,36644.0,36352.0,36124.0,36052.0,35967.0,33787.0,33377.0,33451.0,33850.0,33536.0,3.0,3.0,3.0,3.0,3.0,37805.0,37817.0,37871.0,37609.0,37643.0,-35.4,2023-12-25 06:00:00,2023-12-25 02:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44014.0,44116.0,44297.0,44355.0,44408.0,36376.0,35980.0,35585.0,35150.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,34891.0,34909.0,34616.0,36644.0,36352.0,36124.0,36052.0,35967.0,33787.0,33377.0,33451.0,33850.0,33536.0,3.0,3.0,3.0,3.0,3.0,37805.0,37817.0,37871.0,37609.0,37643.0,-35.4,2023-12-25 06:00:00,2023-12-25 03:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44014.0,44116.0,44297.0,44355.0,44408.0,36376.0,35980.0,35585.0,35150.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,34891.0,34909.0,34616.0,36644.0,36352.0,36124.0,36052.0,35967.0,33787.0,33377.0,33451.0,33850.0,33536.0,3.0,3.0,3.0,3.0,3.0,37805.0,37817.0,37871.0,37609.0,37643.0,-35.4,2023-12-25 06:00:00,2023-12-25 04:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44014.0,44116.0,44297.0,44355.0,44408.0,36376.0,35980.0,35585.0,35150.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,34891.0,34909.0,34616.0,36644.0,36352.0,36124.0,36052.0,35967.0,33787.0,33377.0,33451.0,33850.0,33536.0,3.0,3.0,3.0,3.0,3.0,37805.0,37817.0,37871.0,37609.0,37643.0,-35.4,2023-12-25 06:00:00,2023-12-25 05:00:00,
-2.5,-2.5,-4.9,-4.9,-4.1,-4.1,-4.1,-8.66,-7.4,-4.3,-7.91,-8.08,,,,-15.65,-15.9,-17.2,-18.25,-17.1,-17.1,-17.98,-17.1,-16.6,-17.41,-19.66,-18.7,-0.25,-0.25,-2.61,-2.61,-1.81,-1.81,-1.81,-1.73,,-0.03,-0.03,-0.03,3.92,3.92,-1.85,-1.85,-1.85,0.3,0.3,3.04,0.0,0.85,0.3,0.3,44014.0,44116.0,44207.0,44297.0,44355.0,36762.0,36376.0,35980.0,35585.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,35103.0,34891.0,34909.0,36741.0,36644.0,36352.0,36124.0,35967.0,34070.0,33787.0,33377.0,33451.0,33536.0,3.0,3.0,3.0,3.0,3.0,38003.0,37805.0,37817.0,37871.0,37643.0,-39.9,2023-12-25 06:15:00,2023-12-24 23:00:00,
-4.1,-4.1,-4.1,-8.66,-7.4,-4.3,-7.91,-8.08,,,,,,,,-17.1,-17.1,-17.98,-17.1,-16.6,-17.41,-19.66,-18.7,,,,,-1.81,-1.81,-1.81,-1.73,,-0.03,-0.03,-0.03,,,,,-1.85,0.3,0.3,3.04,0.0,0.85,0.3,0.3,,,,,44014.0,44116.0,44207.0,44297.0,44355.0,36762.0,36376.0,35980.0,35585.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,35103.0,34891.0,34909.0,36741.0,36644.0,36352.0,36124.0,35967.0,34070.0,33787.0,33377.0,33451.0,33536.0,3.0,3.0,3.0,3.0,3.0,38003.0,37805.0,37817.0,37871.0,37643.0,-39.9,2023-12-25 06:15:00,2023-12-25 00:00:00,
-7.4,-4.3,-7.91,-8.08,,,,,,,,,,,,-16.6,-17.41,-19.66,-18.7,,,,,,,,,,-0.03,-0.03,-0.03,,,,,,,,,0.0,0.85,0.3,0.3,,,,,,,,,44014.0,44116.0,44207.0,44297.0,44355.0,36762.0,36376.0,35980.0,35585.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,35103.0,34891.0,34909.0,36741.0,36644.0,36352.0,36124.0,35967.0,34070.0,33787.0,33377.0,33451.0,33536.0,3.0,3.0,3.0,3.0,3.0,38003.0,37805.0,37817.0,37871.0,37643.0,-39.9,2023-12-25 06:15:00,2023-12-25 01:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44014.0,44116.0,44207.0,44297.0,44355.0,36762.0,36376.0,35980.0,35585.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,35103.0,34891.0,34909.0,36741.0,36644.0,36352.0,36124.0,35967.0,34070.0,33787.0,33377.0,33451.0,33536.0,3.0,3.0,3.0,3.0,3.0,38003.0,37805.0,37817.0,37871.0,37643.0,-39.9,2023-12-25 06:15:00,2023-12-25 02:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44014.0,44116.0,44207.0,44297.0,44355.0,36762.0,36376.0,35980.0,35585.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,35103.0,34891.0,34909.0,36741.0,36644.0,36352.0,36124.0,35967.0,34070.0,33787.0,33377.0,33451.0,33536.0,3.0,3.0,3.0,3.0,3.0,38003.0,37805.0,37817.0,37871.0,37643.0,-39.9,2023-12-25 06:15:00,2023-12-25 03:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44014.0,44116.0,44207.0,44297.0,44355.0,36762.0,36376.0,35980.0,35585.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,35103.0,34891.0,34909.0,36741.0,36644.0,36352.0,36124.0,35967.0,34070.0,33787.0,33377.0,33451.0,33536.0,3.0,3.0,3.0,3.0,3.0,38003.0,37805.0,37817.0,37871.0,37643.0,-39.9,2023-12-25 06:15:00,2023-12-25 04:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44014.0,44116.0,44207.0,44297.0,44355.0,36762.0,36376.0,35980.0,35585.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,35103.0,34891.0,34909.0,36741.0,36644.0,36352.0,36124.0,35967.0,34070.0,33787.0,33377.0,33451.0,33536.0,3.0,3.0,3.0,3.0,3.0,38003.0,37805.0,37817.0,37871.0,37643.0,-39.9,2023-12-25 06:15:00,2023-12-25 05:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44014.0,44116.0,44207.0,44297.0,44355.0,36762.0,36376.0,35980.0,35585.0,34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35611.0,35337.0,35103.0,34891.0,34909.0,36741.0,36644.0,36352.0,36124.0,35967.0,34070.0,33787.0,33377.0,33451.0,33536.0,3.0,3.0,3.0,3.0,3.0,38003.0,37805.0,37817.0,37871.0,37643.0,-39.9,2023-12-25 06:15:00,2023-12-25 06:00:00,
2.23,2.23,2.23,2.23,-0.25,-0.25,-2.61,-2.61,-1.81,-1.81,-1.81,-1.73,,,,-15.0,-15.0,-15.92,-15.92,-15.65,-15.9,-17.2,-18.25,-17.1,-17.1,-17.98,-17.1,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-4.9,-4.9,-4.1,-4.1,-4.1,-8.66,-1.1,-1.1,-1.1,-1.1,3.92,3.92,-1.85,-1.85,-1.85,0.3,0.3,3.04,43930.0,44014.0,44116.0,44207.0,44297.0,37129.0,36762.0,36376.0,35585.0,35150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36021.0,35611.0,35337.0,35103.0,34891.0,36927.0,36741.0,36644.0,36124.0,36052.0,34187.0,34070.0,33787.0,33451.0,33850.0,3.0,3.0,3.0,3.0,3.0,38351.0,38003.0,37805.0,37871.0,37609.0,-21.67,2023-12-25 06:30:00,2023-12-24 22:00:00,
-0.25,-0.25,-2.61,-2.61,-1.81,-1.81,-1.81,-1.73,,-0.03,-0.03,-0.03,,,,-15.65,-15.9,-17.2,-18.25,-17.1,-17.1,-17.98,-17.1,-16.6,-17.41,-19.66,-18.7,-2.5,-2.5,-4.9,-4.9,-4.1,-4.1,-4.1,-8.66,-7.4,-4.3,-7.91,-8.08,3.92,3.92,-1.85,-1.85,-1.85,0.3,0.3,3.04,0.0,0.85,0.3,0.3,43930.0,44014.0,44116.0,44207.0,44297.0,37129.0,36762.0,36376.0,35585.0,35150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36021.0,35611.0,35337.0,35103.0,34891.0,36927.0,36741.0,36644.0,36124.0,36052.0,34187.0,34070.0,33787.0,33451.0,33850.0,3.0,3.0,3.0,3.0,3.0,38351.0,38003.0,37805.0,37871.0,37609.0,-21.67,2023-12-25 06:30:00,2023-12-24 23:00:00,
-1.81,-1.81,-1.81,-1.73,,-0.03,-0.03,-0.03,,,,,,,,-17.1,-17.1,-17.98,-17.1,-16.6,-17.41,-19.66,-18.7,,,,,-4.1,-4.1,-4.1,-8.66,-7.4,-4.3,-7.91,-8.08,,,,,-1.85,0.3,0.3,3.04,0.0,0.85,0.3,0.3,,,,,43930.0,44014.0,44116.0,44207.0,44297.0,37129.0,36762.0,36376.0,35585.0,35150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36021.0,35611.0,35337.0,35103.0,34891.0,36927.0,36741.0,36644.0,36124.0,36052.0,34187.0,34070.0,33787.0,33451.0,33850.0,3.0,3.0,3.0,3.0,3.0,38351.0,38003.0,37805.0,37871.0,37609.0,-21.67,2023-12-25 06:30:00,2023-12-25 00:00:00,
,-0.03,-0.03,-0.03,,,,,,,,,,,,-16.6,-17.41,-19.66,-18.7,,,,,,,,,-7.4,-4.3,-7.91,-8.08,,,,,,,,,0.0,0.85,0.3,0.3,,,,,,,,,43930.0,44014.0,44116.0,44207.0,44297.0,37129.0,36762.0,36376.0,35585.0,35150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36021.0,35611.0,35337.0,35103.0,34891.0,36927.0,36741.0,36644.0,36124.0,36052.0,34187.0,34070.0,33787.0,33451.0,33850.0,3.0,3.0,3.0,3.0,3.0,38351.0,38003.0,37805.0,37871.0,37609.0,-21.67,2023-12-25 06:30:00,2023-12-25 01:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43930.0,44014.0,44116.0,44207.0,44297.0,37129.0,36762.0,36376.0,35585.0,35150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36021.0,35611.0,35337.0,35103.0,34891.0,36927.0,36741.0,36644.0,36124.0,36052.0,34187.0,34070.0,33787.0,33451.0,33850.0,3.0,3.0,3.0,3.0,3.0,38351.0,38003.0,37805.0,37871.0,37609.0,-21.67,2023-12-25 06:30:00,2023-12-25 02:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43930.0,44014.0,44116.0,44207.0,44297.0,37129.0,36762.0,36376.0,35585.0,35150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36021.0,35611.0,35337.0,35103.0,34891.0,36927.0,36741.0,36644.0,36124.0,36052.0,34187.0,34070.0,33787.0,33451.0,33850.0,3.0,3.0,3.0,3.0,3.0,38351.0,38003.0,37805.0,37871.0,37609.0,-21.67,2023-12-25 06:30:00,2023-12-25 03:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43930.0,44014.0,44116.0,44207.0,44297.0,37129.0,36762.0,36376.0,35585.0,35150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36021.0,35611.0,35337.0,35103.0,34891.0,36927.0,36741.0,36644.0,36124.0,36052.0,34187.0,34070.0,33787.0,33451.0,33850.0,3.0,3.0,3.0,3.0,3.0,38351.0,38003.0,37805.0,37871.0,37609.0,-21.67,2023-12-25 06:30:00,2023-12-25 04:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43930.0,44014.0,44116.0,44207.0,44297.0,37129.0,36762.0,36376.0,35585.0,35150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36021.0,35611.0,35337.0,35103.0,34891.0,36927.0,36741.0,36644.0,36124.0,36052.0,34187.0,34070.0,33787.0,33451.0,33850.0,3.0,3.0,3.0,3.0,3.0,38351.0,38003.0,37805.0,37871.0,37609.0,-21.67,2023-12-25 06:30:00,2023-12-25 05:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43930.0,44014.0,44116.0,44207.0,44297.0,37129.0,36762.0,36376.0,35585.0,35150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36021.0,35611.0,35337.0,35103.0,34891.0,36927.0,36741.0,36644.0,36124.0,36052.0,34187.0,34070.0,33787.0,33451.0,33850.0,3.0,3.0,3.0,3.0,3.0,38351.0,38003.0,37805.0,37871.0,37609.0,-21.67,2023-12-25 06:30:00,2023-12-25 06:00:00,
3.92,3.92,-1.85,-1.85,-1.85,0.3,0.3,3.04,0.0,0.85,0.3,0.3,,,,-15.65,-15.9,-17.2,-18.25,-17.1,-17.1,-17.98,-17.1,-16.6,-17.41,-19.66,-18.7,-2.5,-2.5,-4.9,-4.9,-4.1,-4.1,-4.1,-8.66,-7.4,-4.3,-7.91,-8.08,-0.25,-0.25,-2.61,-2.61,-1.81,-1.81,-1.81,-1.73,,-0.03,-0.03,-0.03,43622.0,43930.0,44014.0,44116.0,44207.0,37429.0,37129.0,36762.0,36376.0,35585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36783.0,36021.0,35611.0,35337.0,35103.0,36958.0,36927.0,36741.0,36644.0,36124.0,34037.0,34187.0,34070.0,33787.0,33451.0,3.0,3.0,3.0,3.0,3.0,38538.0,38351.0,38003.0,37805.0,37871.0,-9.95,2023-12-25 06:45:00,2023-12-24 23:00:00,
-1.85,0.3,0.3,3.04,0.0,0.85,0.3,0.3,,,,,,,,-17.1,-17.1,-17.98,-17.1,-16.6,-17.41,-19.66,-18.7,,,,,-4.1,-4.1,-4.1,-8.66,-7.4,-4.3,-7.91,-8.08,,,,,-1.81,-1.81,-1.81,-1.73,,-0.03,-0.03,-0.03,,,,,43622.0,43930.0,44014.0,44116.0,44207.0,37429.0,37129.0,36762.0,36376.0,35585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36783.0,36021.0,35611.0,35337.0,35103.0,36958.0,36927.0,36741.0,36644.0,36124.0,34037.0,34187.0,34070.0,33787.0,33451.0,3.0,3.0,3.0,3.0,3.0,38538.0,38351.0,38003.0,37805.0,37871.0,-9.95,2023-12-25 06:45:00,2023-12-25 00:00:00,
0.0,0.85,0.3,0.3,,,,,,,,,,,,-16.6,-17.41,-19.66,-18.7,,,,,,,,,-7.4,-4.3,-7.91,-8.08,,,,,,,,,,-0.03,-0.03,-0.03,,,,,,,,,43622.0,43930.0,44014.0,44116.0,44207.0,37429.0,37129.0,36762.0,36376.0,35585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36783.0,36021.0,35611.0,35337.0,35103.0,36958.0,36927.0,36741.0,36644.0,36124.0,34037.0,34187.0,34070.0,33787.0,33451.0,3.0,3.0,3.0,3.0,3.0,38538.0,38351.0,38003.0,37805.0,37871.0,-9.95,2023-12-25 06:45:00,2023-12-25 01:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43622.0,43930.0,44014.0,44116.0,44207.0,37429.0,37129.0,36762.0,36376.0,35585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36783.0,36021.0,35611.0,35337.0,35103.0,36958.0,36927.0,36741.0,36644.0,36124.0,34037.0,34187.0,34070.0,33787.0,33451.0,3.0,3.0,3.0,3.0,3.0,38538.0,38351.0,38003.0,37805.0,37871.0,-9.95,2023-12-25 06:45:00,2023-12-25 02:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43622.0,43930.0,44014.0,44116.0,44207.0,37429.0,37129.0,36762.0,36376.0,35585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36783.0,36021.0,35611.0,35337.0,35103.0,36958.0,36927.0,36741.0,36644.0,36124.0,34037.0,34187.0,34070.0,33787.0,33451.0,3.0,3.0,3.0,3.0,3.0,38538.0,38351.0,38003.0,37805.0,37871.0,-9.95,2023-12-25 06:45:00,2023-12-25 03:00:00,
